accx,accy,accz
-0.22576089090621254,0.16098256188314763,0.014503509790468473
-0.10372440795705519,0.11253432270287173,-0.10648490685191334
-0.03953331804631983,0.04978346709470302,-0.08637211648704496
-0.022555433070866326,0.034421469816271956,0.00843942257218003
-0.01583162996918907,0.017066573983617994,-0.02540773277222632
-0.013925209954541943,0.04160882964789314,-0.05393445565914181
-0.09125829806702647,0.07820446071142859,-0.07920305387166843
-0.11586245942801138,0.14220464204788993,-0.06238110723253132
-0.12208454136271937,0.16181932329660076,-0.07680060530808704
-0.07323374552887024,0.1128407460398566,-0.12537470618293314
-0.011393329380373553,0.05507275422472551,-0.12149276608360486
-0.0014464052287582441,0.026423529411764776,-0.030052941176471212
0.001377552046665835,0.016003087599316068,0.021238952026551013
0.0012199074529881757,0.028399576646647592,0.017333572905385418
-0.021634998200144195,0.05228898488120995,0.03019438444924378
-0.04765471520292178,0.06291870766330918,0.008217040702126276
-0.019622200852913618,0.07717779914708638,-0.005124960280961786
0.018153871062701457,0.06968893141006811,-0.15972805416543878
0.03239536163521916,0.056622431865828174,-0.18547366352201286
-0.022029354325939283,0.06457686019226397,-0.16801519188555109
-0.061725117256994956,0.06344148471615722,-0.0707705159307782
-0.08364090234750009,0.09734100706867908,0.018975914128631893
-0.05931264097283555,0.11992519368441655,0.046541433755025875
-0.036550275229357956,0.06870550458715619,0.005121834862385551
-0.03829914313389455,0.08144432605618077,-0.036259153565307935
-0.03461388106336113,0.08871876760743745,-0.007515253803205994
0.06980611167512853,0.05351504568527773,-0.03647124873096867
0.11842006969297429,0.021175494443398443,-0.27164200414390743
0.0793609756097544,0.05794146341463368,-0.2248804878048766
-0.03171999351911849,0.0701733959818535,-0.1511764355152302
-0.09628743158588962,0.08628782063963084,-0.07502031651829769
-0.030523636903877226,0.08032289407220307,0.032684875947110274
0.012187656135194552,0.0627034533431301,0.019803747244673084
0.10400948540706624,0.0744056451612903,0.07697818740399395
0.15950700960112402,0.052027445164312514,0.0546409179611278
0.13510896811540835,0.008149940273821071,-0.004659211614445529
0.07592329938900298,0.03299270875763688,0.008536089613034337
0.031128502007182843,0.053298573843228614,-0.013525512360026313
-0.00200101527750895,0.08539524269967119,-0.0021876619609363596
0.006759751838235563,0.08247402573529411,0.011541553308823409
-0.0007460053859958557,0.07827986983841986,0.028679308797126688
-0.049465768037237866,0.06612085919317233,0.05408304887509709
-0.016426657986111134,0.05386985243055556,0.025116093750000013
0.08353124422069266,0.051377550601048164,-0.022984793999794723
0.135854760406365,0.04900214870089037,-0.05118806976535115
0.14168872564675675,0.010934366017247442,-0.044531715106995544
0.07511560000000064,0.056123199999999124,-0.10142439999999946
0.025302329382917793,0.1238171230077647,-0.12737564364527992
-0.0002649837614409088,0.11220912311780357,-0.11706513138470587
0.016991189809902017,0.09801623082119047,-0.115759905432787
0.0404262474995946,0.07410865545764123,-0.03941580256257669
0.13262652180384063,0.0522478047328468,0.011115969638338642
0.1251957597800052,0.03668373103876545,0.029473325645346243
0.15494983670803486,0.04184039843239705,0.07720854016982427
0.1553792880258901,-0.0027451051779931804,0.07604741100323625
0.08239163849848505,0.004495356698097196,0.022978687066355603
0.03705988642230226,0.051950043021854686,-0.04577694889003602
0.059391073530986965,0.048223290163757676,-0.09822208070213269
0.09602978190918826,0.053256560600643474,-0.06631101179835555
0.09767627874564448,0.017370076655051966,-0.037341435540069835
0.11244975812024875,-0.017744584855366088,-0.13712405963076424
0.03827992510731846,0.037977230797331514,-0.03942972874235447
0.042974512601047926,0.07488811222063785,0.07121010936757183
0.09542951411383618,0.04749579824155517,-0.021194187875982484
0.04588614649681389,0.05504187898089245,-0.07139697452229304
-0.02724360304287685,0.06951982710926685,-0.013531051175657435
-0.04049673837612797,0.07068535739070081,0.06059042331714226
0.08540155469183731,0.02558234314269931,0.030172237645756758
0.10506400355082152,0.0010703062583218466,-0.0328903683976922
0.0851832386604494,0.012594785926239565,-0.006087884696906198
0.05562814640410907,0.04089739940068532,0.0024766374143831774
0.03151833906980849,0.06443806371900097,-0.03633044744506221
0.01809573542210375,0.0433850130548293,0.010243585726719488
0.02528239577013109,0.03984345150385733,-0.00507241050533076
0.023509090909089418,0.04880909090909159,-0.024563636363640153
0.012293206315469955,0.03545376499165007,-0.02629024593897024
0.041406500131937474,0.026450514557128508,0.013643900079162483
0.018003301413589072,0.014071171910624777,0.019793196534427827
-0.011539039577836172,0.03968564643799538,0.025515862796834717
-0.027790579173455888,0.04599533402458916,0.046880299214931066
0.0038535136037397815,0.04206725087631364,0.09476705057586736
-0.0036448433103716303,0.040386232657417254,0.10575237217425047
-0.020118694113263877,0.03402418964232498,0.08091094448584171
-0.021210485933503775,0.05025780051150881,0.08777868103763206
-0.0281,0.0397703844208404,0.15535743550834394
-0.04611389237975532,0.023176682280361134,0.17760730035416422
-0.05703615056818168,0.025492826704545432,0.1458456676136364
0.04941303342199624,0.004299190470683464,0.132187614201457
0.0652666217551427,0.02285277104104893,0.10676121440761677
0.048685619292489754,0.0334087773738809,0.06710550580725107
-0.006812561664401664,0.05463324515621607,-0.003946707657109239
-0.09891731409544949,0.11193607103218667,0.05983473917869092
-0.08940305831448521,0.09413834201986465,0.11842165404661202
-0.0389502615470225,0.054028313856427194,0.11870221480244836
0.0006604667065558522,0.019236498846055376,0.023029361483888164
0.05946564528512652,0.025891847560549956,0.027136036853493792
-0.00016339268244916494,0.017944257483858327,0.01957521033065938
-0.07693713190614232,0.05066148452837274,0.062482985883893435
-0.10571027886171154,0.05341767393166408,0.04879263348244054
-0.05560175515899167,0.0723891973268711,0.05251482705441789
-0.04263091612478395,0.07005314840727621,0.060141163881800914
-0.04599177350427353,0.053165811965811716,0.022908742877492595
-0.04073072677953415,0.029825591619118946,0.054970227293985596
-0.04801148798932433,0.017965647241992705,0.058041514679714704
-0.08183467625899309,0.04650863309352543,0.04627741007194251
-0.11842074265418229,0.07715451727478267,0.04753377462060039
-0.1671404834164318,0.1172755365272053,0.06116889226100098
-0.13941696411060822,0.10371659148852592,0.09460492253383188
-0.1364298793690064,0.10458928240024805,0.12122341478502931
-0.08410406766774597,0.1035699296711657,0.12084660710891536
-0.04507103048847385,0.13212566932575895,0.09864516446289817
-0.21838002879079413,0.08853299424185213,0.13957881957772308
-0.03963427991886417,-0.04887583309185697,0.5362794842074763
-0.052062013655576264,0.03633670748889207,0.45331213828980327
0.012722528634363052,-0.0789529339207065,0.23866832599118462
-0.09280830747348828,-0.04844520299974395,-0.051747672614423645
-0.1773214345188434,-0.004848102771503198,-0.21609357678124952
0.013746086320405748,-0.06563778346744747,-0.16008388807608062
0.07605404288049199,0.052539851937314086,-0.1726447360830692
-0.09250439095357794,0.2006849887581007,-0.3477022616056077
-0.1420270189771086,0.1868019232405751,-0.3265754574078794
-0.07614718153573227,0.11113182423435641,-0.33585814469596
-0.026991785323111,0.090529682365827,-0.2974222343921128
-0.0821383218888167,0.09072979964255469,-0.1124048066973907
-0.10491740187252417,0.07260279078141685,-0.005937135397907731
-0.08586626704493497,0.02852831518257567,0.09798169671455922
-0.026680517241378977,-0.032052068965517905,0.1621824137931037
0.0006975483262611901,-0.07531103253182465,0.1624833569071195
-0.0010861898211829927,-0.04815328748280587,0.13403193947730396
-0.06780271347248634,0.02204905123339699,0.1255807969639469
-0.183476469199909,0.07512466367713119,0.09583766816143441
-0.3376137895681155,0.1584190055107014,0.15548267333077043
-0.4443580632172347,0.20760297966579425,0.17906555264747323
-0.4167256633663344,0.18856114851484973,0.1875101584158418
-0.1747931293514141,0.09786561011359635,0.16514875412238952
-0.05084495114005022,0.0363019543973865,0.1536657980456039
0.07402121784281279,-0.038661600188812414,0.20173655888600336
0.09474994489345971,-0.014741036002937804,0.24732332843497457
0.08784190889370877,-0.020646073752710943,0.19153704989154116
0.06628204178788609,-0.0014393811161056529,0.1106116900290912
-0.019865340685306383,0.05592410397794282,0.05625309176841351
-0.1772062109760124,0.13494827472888687,0.11443205170336453
-0.2968894154370038,0.16338311577752543,0.15922937003405216
-0.11375817486860801,0.11352669851887204,0.09176483516483452
0.10309504788855188,0.0399866782760116,-0.01926347409664871
0.17092175303253304,0.0034756179262041727,-0.052142186469065585
0.1468817797663436,0.006267611235396402,-0.0309287347750435
0.08055850377740656,0.04122249861802199,-0.02021081628892709
-0.020576104715930313,0.07414733568510955,-0.0945531656145564
-0.03640817490494392,0.08464115969581776,-0.06285822771440551
-0.04865286063569654,0.08474889975550082,-0.02743310513447355
0.04369060546232271,0.07536280026324453,0.02652789568937145
0.09416775244299863,0.04794087947882703,-0.048422638436484894
0.1166954722354058,0.03567238728049361,-0.05527725676317041
0.08811862431873667,0.0077,0.04520973501221676
0.047359098766168735,0.012084037670619989,0.1252852178577809
0.02233364733727785,0.029554622485207314,0.1441308071005919
0.020917516356005018,0.04387779286507828,0.10413034193309333
0.037253506776140075,0.031417093678899985,0.01688101691561973
0.057857401518593234,0.04855772600428287,-0.04721081186319651
0.036427199999999535,0.07217239999999792,-0.06411020952380837
0.045485448916407704,0.08473622291021615,-0.12093034055727593
0.008508300238284347,0.055450489806724915,-0.1068936589886153
-0.028223448949680797,0.0544001465559341,-0.09667269174401295
-0.006558798283264472,0.09580156067108792,-0.11508536870854534
0.03169314649681467,0.09121267940551965,-0.08177130360934126
-0.006834489369118152,0.0948908243290345,-0.05673016730568146
0.04874344301843107,0.08521987841358633,-0.010439013799092886
0.0393275819609055,0.04923726335231648,-0.042287778974909866
0.07906648714003336,0.02949264673554549,-0.003057320290169571
0.10999132794596515,0.015260499336629707,0.054985550597033264
0.07189376744186057,-0.00043023255813967294,0.06420418604651175
0.07726953396968235,0.03235404828747623,0.06034028074115805
0.005746070959262468,0.10042996057818752,0.07832634253175624
-0.00472661372429249,0.11924585624109141,-0.014869283241702086
0.06483945480631245,0.10111979913916809,-0.10131549497847916
0.12270137622424818,0.051260536980750185,-0.11401447146234299
0.15766768483540333,0.013948008634646236,-0.16482716675661108
0.1499766872087766,0.006145723733655068,-0.141627761911917
0.09353031784841132,0.040235880195598775,-0.0821398533007339
0.04821107328435819,0.058149471420891975,-0.05580060920981873
-0.0008667239712057441,0.08146746534866299,-0.0801066509079198
-0.006719765940968939,0.09140948283280267,-0.10255317098356424
-0.0065149363433509465,0.0883221813886334,-0.09931050006562427
0.03129921004658507,0.09494113834312361,-0.05134727567348733
0.05050495828367174,0.08723666269368234,-0.03402541120381322
0.06749192219906838,0.0820120869306338,-0.02195572094869424
0.12916623683899214,0.006708990890807994,-0.03098566189518654
0.10546703711053819,0.006869994046437398,0.036885473308196366
0.06017840492014706,0.043721565320900456,-0.004741107033032265
0.007285444352158724,0.10709142441860607,-0.06160714285714544
-0.009193579072532614,0.1371796030366781,-0.11936034025427593
-0.01698733731284853,0.11675588609452961,-0.12054315490752489
-0.004922255141164771,0.09184986057859934,-0.06257645521087654
0.026517180817181796,0.07694257894257883,0.0014472563472577062
0.11525731699534054,0.022284906503286874,-0.059724034718232996
0.16401308593749972,0.016419140624999932,-0.10498148082386324
0.18777051526717622,0.012460877862595358,-0.1734792938931298
0.10617272977687679,0.0402290423285303,-0.15085517399687384
0.029516066550783926,0.06463084181773017,-0.07296273487294234
-0.008700191055757898,0.08504303000283076,-0.06836817860175484
0.08504483727970642,0.08628306843983277,-0.08372847875445931
0.09714102564102502,0.06172702169625269,-0.05924694280078657
0.0895448313938724,0.04868783657521392,-0.010650293043403276
0.16505694693438472,0.012369890641805145,0.020427680172105635
0.028247800393958727,-0.008564207156928799,-0.016936982928431307
0.06441657278648107,0.03850998063721212,0.006762964266853534
0.05942971014492983,0.054184057971014436,-0.05823804347826684
0.07334162822252388,0.04863014925373113,-0.09350333785617339
0.09827377707896442,0.04069161425576507,-0.032294374563245826
0.09295379772378669,0.028581217208812702,-0.03536170796674661
0.09368680532986716,-0.021284898710864548,-0.11015506445672256
0.13459731637187364,-0.004356696000696547,-0.13382721965670447
0.19736625338142416,-0.03309695671776374,-0.1768048016230834
0.13445804903586306,-0.01255635633888873,-0.21868638862228404
0.02172360614348194,0.029500357668842368,-0.1743993898590336
0.001984955752212296,0.08261084070796507,-0.11720191740412769
-0.05096827888917027,0.07090517430573143,-0.05243923356123911
-0.04710450134771063,0.06522490566037882,-0.015177924528305003
-0.01657991770283567,0.06587583862599516,0.05265027283299043
-0.009428111389731651,0.048491922924640225,0.10392155866438141
0.006374170138424399,0.03750220400483856,0.16057091788738123
-0.0044149476831091515,0.03612869955156953,0.1063766816143495
-0.08067623433651697,0.06586885509264562,0.08144560351290285
-0.10300711349077354,0.06567244478439621,0.06823287121139657
-0.031749458436642765,0.06145247292183214,0.03530989168732855
0.0053140520859047986,0.05615015428289311,0.007874839545791105
0.010717989417988889,0.062176043021945175,-0.01950945875618169
-0.11199353383458917,0.08633037593984996,-0.05687443609022355
-0.13573523335178023,0.08152867552112157,0.01334813687511469
-0.10259055982436976,0.06190933040614839,0.0375991218441267
-0.0679335161009524,0.050771949521322905,0.04919382941688486
0.020647698793770486,0.05693678416676537,0.03717014872935662
-0.047485926505085665,0.060522830336199936,-0.0520692728694314
-0.1066643803743028,0.07091037936267046,0.012124552352045473
-0.13136996681912225,0.08402230293247322,0.07618992915433706
-0.12879334782270954,0.0744471396413864,0.05123265543739789
-0.026202215455691055,0.018495611087778342,0.05763205585888278
0.04345249851866487,0.0012014023306340146,0.07156932648627304
0.03235165924276283,0.0021198106904229564,0.05073121380846479
-0.01879712525667648,0.0020832208858915235,-0.006274831328837287
-0.052428413763254716,0.025370363557671513,-0.010022116425016228
-0.0994126185899423,0.04288576920692006,-0.020709418986792336
-0.058559916782247236,0.05187447988904275,-0.014238418862690064
-0.054303592814371617,0.0484904191616768,-0.042567065868264066
-0.06535346582258282,0.07230747656062111,-0.0339208109624157
-0.10321294787220239,0.05530589186392452,0.0059878023541582205
-0.14177506148548877,0.08000348007870023,0.06790827594687546
-0.12965851330989406,0.07805313912606732,0.08119708689100966
-0.08828867295946491,0.06995530260966062,0.05264364242087688
